host;ip;port;lastseen;delay;cid;country_code;country_name;city;checks_up;checks_down;anon;http;ssl;socks4;socks5
198.8.94.170;198.8.94.170;4145;137;1080;6252001;US;United States;;53457;33155;4;0;0;0;1
192.111.130.2;192.111.130.2;4145;137;920;6252001;US;United States;;49436;30747;4;0;0;1;0
192.252.208.70;192.252.208.70;14282;137;1080;6252001;US;United States;;26702;26828;4;0;0;0;1
198.8.94.174;198.8.94.174;39078;137;920;6252001;US;United States;;22075;17759;4;0;0;1;0
206.220.175.2;206.220.175.2;4145;137;1000;6252001;US;United States;;25954;8188;4;0;0;1;0
192.252.208.67;192.252.208.67;14287;141;900;6167865;CA;Canada;Toronto;39474;28594;4;0;0;1;0
199.116.114.11;199.116.114.11;4145;141;1000;6252001;US;United States;;21356;8849;4;0;0;1;0
94.182.177.92;94.182.177.92;80;147;260;130758;IR;Iran;;417;177;4;1;0;0;0
141.193.213.92;141.193.213.92;80;148;20;6252001;US;United States;;11714;901;1;1;0;0;0
172.67.133.207;172.67.133.207;80;148;160;6252001;US;United States;;10630;838;1;1;0;0;0
141.101.121.180;141.101.121.180;80;148;140;6255149;;;;10107;740;1;1;0;0;0
66.235.200.224;66.235.200.224;80;148;140;6252001;US;United States;;9303;783;1;1;0;0;0
172.67.161.206;172.67.161.206;80;148;160;6252001;US;United States;;5046;744;1;1;0;0;0
104.37.135.145;104.37.135.145;4145;226;1220;6252001;US;United States;;30736;12718;4;0;0;0;1
184.170.245.148;184.170.245.148;4145;230;1060;6252001;US;United States;;23580;20384;4;0;0;0;1
151.232.18.66;151.232.18.66;5678;230;620;130758;IR;Iran;;402;1588;4;0;0;1;0
172.67.181.55;172.67.181.55;80;231;160;6252001;US;United States;;21659;920;1;1;0;0;0
172.67.180.54;172.67.180.54;80;231;160;6252001;US;United States;;15225;857;1;1;0;0;0
172.67.167.165;172.67.167.165;80;231;100;6252001;US;United States;;14128;838;1;1;0;0;0
172.67.174.180;172.67.174.180;80;231;100;6252001;US;United States;;10784;824;1;1;0;0;0
141.101.120.239;141.101.120.239;80;231;120;6255149;;;;10108;769;1;1;0;0;0
141.101.122.136;141.101.122.136;80;231;160;6255149;;;;10023;742;1;1;0;0;0
141.101.122.119;141.101.122.119;80;231;160;6255149;;;;10117;730;1;1;0;0;0
63.141.128.139;63.141.128.139;80;231;40;6252001;US;United States;;9299;870;1;1;0;0;0
172.67.167.62;172.67.167.62;80;231;160;6252001;US;United States;;7842;818;1;1;0;0;0
23.227.39.165;23.227.39.165;80;231;120;6094817;CA;Canada;Ottawa;7434;715;1;1;0;0;0
172.67.161.253;172.67.161.253;80;231;160;6252001;US;United States;;5061;756;1;1;0;0;0
172.64.155.199;172.64.155.199;80;231;160;0;;;;4021;765;1;1;0;0;0
23.227.38.22;23.227.38.22;80;237;4560;6251999;CA;Canada;;13932;880;1;1;0;0;0
141.101.123.206;141.101.123.206;80;237;4560;6255149;;;;10196;727;1;1;0;0;0
141.101.123.240;141.101.123.240;80;237;4580;6255149;;;;10086;752;1;1;0;0;0
188.114.99.50;188.114.99.50;80;237;4560;0;;;;2970;747;1;1;0;0;0
47.89.184.18;47.89.184.18;3128;239;1400;6254928;US;United States;;31175;8403;1;1;0;0;0
154.16.146.41;154.16.146.41;80;241;500;5419384;US;United States;Denver;17197;8015;4;1;0;0;0
159.112.235.10;159.112.235.10;80;242;20;6252001;US;United States;;9775;836;1;1;0;0;0
172.67.161.236;172.67.161.236;80;242;140;6252001;US;United States;;5042;756;1;1;0;0;0
45.12.31.194;45.12.31.194;80;248;4540;798549;RO;Romania;;13678;966;1;1;0;0;0
141.101.122.142;141.101.122.142;80;248;4680;6255149;;;;10099;728;1;1;0;0;0
141.101.122.162;141.101.122.162;80;248;4680;6255149;;;;10038;755;1;1;0;0;0
141.101.123.158;141.101.123.158;80;248;4560;6255149;;;;10204;765;1;1;0;0;0
23.227.39.228;23.227.39.228;80;248;4580;6094817;CA;Canada;Ottawa;9892;763;1;1;0;0;0
141.101.90.0;141.101.90.0;80;248;4580;6252001;US;United States;;7829;775;1;1;0;0;0
185.238.228.7;185.238.228.7;80;252;20;2510769;ES;Spain;;11565;929;1;1;0;0;0
172.67.203.136;172.67.203.136;80;252;160;6252001;US;United States;;10277;810;1;1;0;0;0
172.67.70.149;172.67.70.149;80;252;60;6252001;US;United States;;8883;749;1;1;0;0;0
172.66.40.251;172.66.40.251;80;252;60;6252001;US;United States;;7347;766;1;1;0;0;0
23.227.39.204;23.227.39.204;80;252;160;6094817;CA;Canada;Ottawa;7127;752;1;1;0;0;0
kelas.ruangguru.com;188.114.96.1;80;252;80;2761369;AT;Austria;Vienna;855;766;1;1;0;0;0
172.67.205.44;172.67.205.44;80;252;140;0;;;;167;126;1;1;0;0;0
107.175.232.156;107.175.232.156;7080;258;1000;5368361;US;United States;Los Angeles;202;48;4;0;0;0;1
128.199.1.8;128.199.1.8;3128;261;760;5393015;US;United States;Santa Clara;137;55;1;1;0;0;0
67.201.58.190;67.201.58.190;4145;262;1000;6252001;US;United States;;6187;1516;4;0;0;1;0
172.67.182.58;172.67.182.58;80;263;100;6252001;US;United States;;21956;888;1;1;0;0;0
172.67.167.63;172.67.167.63;80;263;140;6252001;US;United States;;13956;868;1;1;0;0;0
172.67.185.193;172.67.185.193;80;263;160;6252001;US;United States;;11604;835;1;1;0;0;0
103.21.244.246;103.21.244.246;80;263;20;4744870;US;United States;Ashburn;10831;791;1;1;0;0;0
141.101.120.73;141.101.120.73;80;263;100;6255149;;;;10172;743;1;1;0;0;0
141.101.120.163;141.101.120.163;80;263;160;6255149;;;;10084;764;1;1;0;0;0
141.101.121.143;141.101.121.143;80;263;120;6255149;;;;10113;750;1;1;0;0;0
23.227.39.51;23.227.39.51;80;263;120;6094817;CA;Canada;Ottawa;8130;782;1;1;0;0;0
172.67.167.48;172.67.167.48;80;263;100;6252001;US;United States;;7822;811;1;1;0;0;0
172.67.229.19;172.67.229.19;80;263;120;6252001;US;United States;;6219;759;1;1;0;0;0
172.64.148.103;172.64.148.103;80;263;140;5391959;US;United States;San Francisco;3750;748;1;1;0;0;0
68.71.241.33;68.71.241.33;4145;263;1020;6252001;US;United States;;8336;1719;4;0;0;1;0
142.54.237.38;142.54.237.38;4145;263;1020;6252001;US;United States;;5057;2486;4;0;0;1;0
68.71.251.134;68.71.251.134;4145;263;1040;6252001;US;United States;;8251;1802;4;0;0;1;0
70.166.167.38;70.166.167.38;57728;267;920;6252001;US;United States;;56317;18724;4;0;0;1;0
67.201.39.14;67.201.39.14;4145;267;1040;6252001;US;United States;;6538;1656;4;0;0;1;0
68.71.242.118;68.71.242.118;4145;267;1260;6252001;US;United States;;6628;1654;4;0;0;0;1
198.177.254.131;198.177.254.131;4145;267;900;6252001;US;United States;;2578;890;4;0;0;1;0
198.177.254.157;198.177.254.157;4145;267;900;6252001;US;United States;;2838;881;4;0;0;1;0
98.178.72.30;98.178.72.30;4145;267;1040;6252001;US;United States;;2726;200;4;0;0;1;0
98.191.0.47;98.191.0.47;4145;267;880;5317058;US;United States;Tempe;2264;236;4;0;0;1;0
142.54.226.214;142.54.226.214;4145;268;1020;6252001;US;United States;;26222;13469;4;0;0;1;0
142.54.229.249;142.54.229.249;4145;285;1020;6252001;US;United States;;21385;13075;4;0;0;1;0
142.54.239.1;142.54.239.1;4145;286;1000;6252001;US;United States;;23560;11900;4;0;0;1;0
162.253.68.97;162.253.68.97;4145;286;1020;6252001;US;United States;;16386;9224;4;0;0;1;0
174.77.111.196;174.77.111.196;4145;288;1040;6252001;US;United States;;46834;32467;4;0;0;1;0
184.178.172.23;184.178.172.23;4145;288;2860;4533130;US;United States;Choctaw;22926;16881;4;0;0;1;0
184.178.172.13;184.178.172.13;15311;289;940;4544349;US;United States;Oklahoma City;59383;28961;4;0;0;1;0
184.178.172.14;184.178.172.14;4145;289;1120;6252001;US;United States;;49467;29050;4;0;0;1;0
174.64.199.82;174.64.199.82;4145;290;920;6252001;US;United States;;57484;31533;4;0;0;1;0
184.181.217.210;184.181.217.210;4145;290;940;6252001;US;United States;;48632;28718;4;0;0;1;0
174.77.111.198;174.77.111.198;49547;290;880;6252001;US;United States;;30118;22880;4;0;0;1;0
184.181.217.201;184.181.217.201;4145;290;960;6252001;US;United States;;23185;19113;4;0;0;1;0
184.178.172.3;184.178.172.3;4145;290;920;4533130;US;United States;Choctaw;24756;19553;4;0;0;1;0
184.181.217.213;184.181.217.213;4145;290;900;6252001;US;United States;;20873;18323;4;0;0;1;0
184.178.172.26;184.178.172.26;4145;290;1060;4533130;US;United States;Choctaw;21431;18042;4;0;0;1;0
184.178.172.11;184.178.172.11;4145;290;1220;4533130;US;United States;Choctaw;22818;19163;4;0;0;1;0
184.181.217.194;184.181.217.194;4145;290;980;6252001;US;United States;;22938;18811;4;0;0;1;0
184.181.217.220;184.181.217.220;4145;290;920;6252001;US;United States;;22368;18651;4;0;0;1;0
184.181.217.206;184.181.217.206;4145;290;980;6252001;US;United States;;20229;17408;4;0;0;1;0
184.178.172.17;184.178.172.17;4145;290;1000;4533130;US;United States;Choctaw;25126;19207;4;0;0;1;0
142.54.231.38;142.54.231.38;4145;290;1240;6252001;US;United States;;21417;13066;4;0;0;0;1
203.115.101.58;203.115.101.58;82;293;3040;1264418;IN;India;;9;66;4;1;0;0;0
141.101.121.101;141.101.121.101;80;295;160;6255149;;;;10083;752;1;1;0;0;0
23.227.39.17;23.227.39.17;80;295;100;6094817;CA;Canada;Ottawa;8228;733;1;1;0;0;0
108.162.198.5;108.162.198.5;80;295;140;0;;;;203;130;1;1;0;0;0
172.67.177.124;172.67.177.124;80;325;4540;6252001;US;United States;;13950;889;1;1;0;0;0
141.101.120.194;141.101.120.194;80;325;4560;6255149;;;;10101;775;1;1;0;0;0
141.101.122.251;141.101.122.251;80;325;4560;6255149;;;;10100;764;1;1;0;0;0
188.114.96.69;188.114.96.69;80;325;4560;2759794;NL;Netherlands;Amsterdam;9945;789;1;1;0;0;0
172.67.207.163;172.67.207.163;80;325;4660;0;;;;182;109;1;1;0;0;0
46.62.171.144;46.62.171.144;80;325;4660;658225;FI;Finland;Helsinki;99;125;1;1;0;0;0
172.67.171.204;172.67.171.204;80;329;120;6252001;US;United States;;12282;842;1;1;0;0;0
188.114.98.234;188.114.98.234;80;329;140;2759794;NL;Netherlands;Amsterdam;10453;808;1;1;0;0;0
23.227.39.135;23.227.39.135;80;329;120;6094817;CA;Canada;Ottawa;8189;746;1;1;0;0;0
173.245.59.94;173.245.59.94;80;329;100;0;;;;3283;743;1;1;0;0;0
31.43.179.145;31.43.179.145;80;330;40;1522867;KZ;Kazakstan;;12015;935;1;1;0;0;0
172.67.71.173;172.67.71.173;80;340;140;6252001;US;United States;;9922;725;1;1;0;0;0
82.115.25.50;82.115.25.50;80;340;180;2077456;AU;Australia;;149;158;4;1;0;0;0
72.206.74.126;72.206.74.126;4145;374;1100;4758023;US;United States;Fairfax;2596;237;4;0;0;1;0
141.101.123.27;141.101.123.27;80;382;120;6255149;;;;16214;822;1;1;0;0;0
23.227.38.246;23.227.38.246;80;382;120;6251999;CA;Canada;;13867;879;1;1;0;0;0
185.162.229.189;185.162.229.189;80;382;20;174982;AM;Armenia;;13692;938;1;1;0;0;0
172.67.172.181;172.67.172.181;80;382;100;6252001;US;United States;;11929;810;1;1;0;0;0
172.67.191.240;172.67.191.240;80;382;160;6252001;US;United States;;11546;837;1;1;0;0;0
172.67.192.1;172.67.192.1;80;382;80;6252001;US;United States;;11639;814;1;1;0;0;0
190.93.246.148;190.93.246.148;80;382;120;3624060;CR;Costa Rica;;10252;782;1;1;0;0;0
141.101.120.209;141.101.120.209;80;382;120;6255149;;;;10079;770;1;1;0;0;0
141.101.121.113;141.101.121.113;80;382;120;6255149;;;;10084;738;1;1;0;0;0
141.101.121.222;141.101.121.222;80;382;160;6255149;;;;10195;736;1;1;0;0;0
141.101.122.181;141.101.122.181;80;382;100;6255149;;;;9992;761;1;1;0;0;0
141.101.123.98;141.101.123.98;80;382;240;6255149;;;;10160;746;1;1;0;0;0
141.101.123.231;141.101.123.231;80;382;160;6255149;;;;10236;717;1;1;0;0;0
188.114.96.86;188.114.96.86;80;382;160;2759794;NL;Netherlands;Amsterdam;9916;821;1;1;0;0;0
172.67.119.233;172.67.119.233;80;382;160;6252001;US;United States;;9895;788;1;1;0;0;0
172.67.70.125;172.67.70.125;80;382;160;6252001;US;United States;;8998;726;1;1;0;0;0
172.67.70.153;172.67.70.153;80;382;120;6252001;US;United States;;8900;748;1;1;0;0;0
23.227.39.57;23.227.39.57;80;382;120;6094817;CA;Canada;Ottawa;7174;752;1;1;0;0;0
172.67.152.58;172.67.152.58;80;382;140;6252001;US;United States;;3942;757;1;1;0;0;0
173.245.59.102;173.245.59.102;80;382;120;0;;;;3461;724;1;1;0;0;0
188.114.96.123;188.114.96.123;80;382;160;0;;;;3019;757;1;1;0;0;0
172.67.74.247;172.67.74.247;80;382;160;0;;;;1564;699;1;1;0;0;0
172.67.181.47;172.67.181.47;80;414;140;6252001;US;United States;;21936;859;1;1;0;0;0
172.67.209.253;172.67.209.253;80;414;160;6252001;US;United States;;17148;861;1;1;0;0;0
141.101.122.207;141.101.122.207;80;414;80;6255149;;;;10027;753;1;1;0;0;0
141.101.123.120;141.101.123.120;80;414;80;6255149;;;;10106;766;1;1;0;0;0
62.99.138.162;62.99.138.162;80;414;200;2761369;AT;Austria;Vienna;14144;342;4;1;0;0;0
66.235.200.70;66.235.200.70;80;414;140;6252001;US;United States;;8407;773;1;1;0;0;0
89.43.31.134;89.43.31.134;3128;481;440;298795;TR;Turkey;;22895;1581;4;0;1;0;0
58.152.58.208;58.152.58.208;80;489;940;1819730;HK;Hong Kong;;234;108;4;1;0;0;0
98.170.57.231;98.170.57.231;4145;506;920;6252001;US;United States;;62209;24102;4;0;0;1;0
98.178.72.21;98.178.72.21;10919;506;940;6252001;US;United States;;57725;20208;4;0;0;1;0
172.67.187.229;172.67.187.229;80;513;100;6252001;US;United States;;11573;829;1;1;0;0;0
141.101.121.48;141.101.121.48;80;513;140;6255149;;;;10099;745;1;1;0;0;0
141.101.121.69;141.101.121.69;80;513;160;6255149;;;;10082;755;1;1;0;0;0
141.101.121.146;141.101.121.146;80;513;160;6255149;;;;10083;756;1;1;0;0;0
23.227.39.245;23.227.39.245;80;513;160;6094817;CA;Canada;Ottawa;9354;753;1;1;0;0;0
172.64.149.17;172.64.149.17;80;513;120;6252001;US;United States;;9350;761;1;1;0;0;0
188.114.98.233;188.114.98.233;80;513;100;2759794;NL;Netherlands;Amsterdam;4631;768;1;1;0;0;0
74.119.147.209;74.119.147.209;4145;519;900;6252001;US;United States;;29936;20481;4;0;0;1;0
107.152.98.5;107.152.98.5;4145;523;1240;4684888;US;United States;Dallas;20912;12060;4;0;0;0;1
74.119.144.60;74.119.144.60;4145;524;900;6252001;US;United States;;28285;20117;4;0;0;1;0
98.188.47.150;98.188.47.150;4145;527;880;6252001;US;United States;;52968;29221;4;0;0;1;0
98.188.47.132;98.188.47.132;4145;528;980;6252001;US;United States;;55521;29395;4;0;0;1;0
98.170.57.249;98.170.57.249;4145;528;940;6252001;US;United States;;42828;13627;4;0;0;1;0
172.67.172.176;172.67.172.176;80;556;140;6252001;US;United States;;11949;818;1;1;0;0;0
190.58.248.86;190.58.248.86;80;556;740;3573727;TT;Trinidad and Tobago;San Juan;17313;381;4;1;0;0;0
123.30.154.171;123.30.154.171;7777;556;960;1562822;VN;Vietnam;;50106;9470;4;1;0;0;0
108.162.194.129;108.162.194.129;80;556;140;6252001;US;United States;;6762;759;1;1;0;0;0
172.67.163.136;172.67.163.136;80;556;140;6252001;US;United States;;4396;757;1;1;0;0;0
141.101.122.238;141.101.122.238;80;557;2820;6255149;;;;16717;828;1;1;0;0;0
66.235.200.53;66.235.200.53;80;557;140;6252001;US;United States;;9292;778;1;1;0;0;0
172.67.70.141;172.67.70.141;80;557;140;6252001;US;United States;;8940;758;1;1;0;0;0
141.101.115.28;141.101.115.28;80;558;160;0;;;;128;87;1;1;0;0;0
141.101.121.241;141.101.121.241;80;559;100;6255149;;;;10139;747;1;1;0;0;0
23.227.39.39;23.227.39.39;80;559;100;6094817;CA;Canada;Ottawa;8163;744;1;1;0;0;0
172.64.158.59;172.64.158.59;80;559;160;0;;;;116;72;1;1;0;0;0
172.67.126.178;172.67.126.178;80;560;120;6252001;US;United States;;17190;790;1;1;0;0;0
141.101.115.36;141.101.115.36;80;560;120;6255149;;;;10248;824;1;1;0;0;0
185.162.229.24;185.162.229.24;80;592;20;174982;AM;Armenia;;13684;938;1;1;0;0;0
172.67.103.190;172.67.103.190;80;592;220;6252001;US;United States;;8199;749;1;1;0;0;0
skinshoppbag.com;188.114.97.1;80;592;120;6252001;US;United States;;3684;781;1;1;0;0;0
172.64.154.50;172.64.154.50;80;592;160;0;;;;3663;741;1;1;0;0;0
141.101.120.174;141.101.120.174;80;623;140;6255149;;;;10128;764;1;1;0;0;0
141.101.113.216;141.101.113.216;80;623;140;0;;;;144;100;1;1;0;0;0
8.35.211.70;8.35.211.70;80;623;160;0;;;;126;73;1;1;0;0;0
172.67.165.43;172.67.165.43;80;624;100;6252001;US;United States;;11157;833;1;1;0;0;0
23.227.39.59;23.227.39.59;80;624;120;6094817;CA;Canada;Ottawa;9391;754;1;1;0;0;0
173.245.49.181;173.245.49.181;80;624;100;2988507;FR;France;Paris;8337;783;1;1;0;0;0
172.67.99.33;172.67.99.33;80;624;120;0;;;;1856;687;1;1;0;0;0
172.67.217.10;172.67.217.10;80;624;100;0;;;;1447;741;1;1;0;0;0
189.202.188.149;189.202.188.149;80;668;5100;3526323;MX;Mexico;Kanas?n;12848;1122;4;1;0;0;0
172.67.255.220;172.67.255.220;80;671;4540;6252001;US;United States;;16424;869;1;1;0;0;0
172.67.192.2;172.67.192.2;80;671;4640;6252001;US;United States;;11588;818;1;1;0;0;0
141.101.122.179;141.101.122.179;80;671;4640;6255149;;;;10077;747;1;1;0;0;0
172.67.160.201;172.67.160.201;80;671;4540;6252001;US;United States;;8763;813;1;1;0;0;0
45.131.208.71;45.131.208.71;80;671;4520;2750405;NL;Netherlands;;8249;821;1;1;0;0;0
173.245.49.176;173.245.49.176;80;671;4540;2988507;FR;France;Paris;8225;771;1;1;0;0;0
172.67.167.26;172.67.167.26;80;671;4640;6252001;US;United States;;7886;799;1;1;0;0;0
108.162.193.169;108.162.193.169;80;671;4540;0;;;;2964;768;1;1;0;0;0
108.162.192.195;108.162.192.195;80;671;4520;0;;;;38;109;1;1;0;0;0
108.162.192.200;108.162.192.200;80;671;4540;0;;;;104;75;1;1;0;0;0
23.227.38.55;23.227.38.55;80;675;160;6251999;CA;Canada;;13930;850;1;1;0;0;0
141.101.120.130;141.101.120.130;80;675;200;6255149;;;;10121;754;1;1;0;0;0
172.64.149.76;172.64.149.76;80;675;160;6252001;US;United States;;9403;751;1;1;0;0;0
172.67.167.83;172.67.167.83;80;675;160;6252001;US;United States;;7836;798;1;1;0;0;0
172.67.145.185;172.67.145.185;80;675;200;6252001;US;United States;;5103;767;1;1;0;0;0
172.64.146.8;172.64.146.8;80;675;220;5391959;US;United States;San Francisco;4069;753;1;1;0;0;0
108.162.198.173;108.162.198.173;80;675;180;0;;;;71;59;1;1;0;0;0
103.253.43.144;103.253.43.144;80;683;4840;1819730;HK;Hong Kong;;270;76;4;1;0;0;0
62.109.19.5;62.109.19.5;80;683;480;2017370;RU;Russian Federation;;6;64;4;1;0;0;0
5.161.103.41;5.161.103.41;88;685;1040;6252001;US;United States;;2729;5655;4;1;0;0;0
172.67.151.71;172.67.151.71;80;686;100;6252001;US;United States;;10471;864;1;1;0;0;0
172.64.149.20;172.64.149.20;80;686;120;6252001;US;United States;;9347;774;1;1;0;0;0
66.235.200.212;66.235.200.212;80;686;120;6252001;US;United States;;9249;791;1;1;0;0;0
133.18.234.13;133.18.234.13;80;686;1260;1861060;JP;Japan;;15482;2204;4;1;0;0;0
156.38.112.11;156.38.112.11;80;686;2260;2300660;GH;Ghana;;903;1422;4;1;0;0;0
172.67.157.37;172.67.157.37;80;686;120;0;;;;3312;756;1;1;0;0;0
66.111.113.34;66.111.113.34;80;686;2280;5545269;US;United States;Price;9;61;4;1;0;0;0
209.135.168.41;209.135.168.41;80;686;1520;4699066;US;United States;Houston;189;69;4;1;0;0;0
154.17.224.118;154.17.224.118;80;687;700;5368361;US;United States;Los Angeles;344;76;4;1;0;0;0
202.83.30.96;202.83.30.96;80;687;1000;1253184;IN;India;Vijayawada;346;43;4;1;0;0;0
154.17.228.122;154.17.228.122;80;687;780;5368361;US;United States;Los Angeles;350;70;4;1;0;0;0
103.102.6.82;103.102.6.82;80;687;980;1819729;HK;Hong Kong;Hong Kong;182;47;4;1;0;0;0
150.136.163.51;150.136.163.51;80;688;520;4744870;US;United States;Ashburn;42;96;4;1;0;0;0
176.61.151.123;176.61.151.123;80;688;380;2264397;PT;Portugal;;45;103;4;1;0;0;0
27.34.242.98;27.34.242.98;80;693;4100;1277333;IN;India;Bengaluru;333;63;2;1;0;0;0
97.74.87.226;97.74.87.226;80;696;1100;1880252;SG;Singapore;Singapore;18049;6195;4;1;0;0;0
47.74.157.194;47.74.157.194;80;696;1020;1880252;SG;Singapore;Singapore;1419;881;4;1;0;0;0
154.61.76.24;154.61.76.24;8081;696;1100;1269750;IN;India;;463;134;4;1;0;0;0
102.223.9.53;102.223.9.53;80;696;1360;149590;TZ;Tanzania;;290;80;2;1;0;0;0
35.202.49.74;35.202.49.74;80;696;840;4852832;US;United States;Council Bluffs;266;89;4;1;0;0;0
89.116.88.19;89.116.88.19;80;696;940;1861060;JP;Japan;;241;111;4;1;0;0;0
89.58.57.45;89.58.57.45;80;698;440;2861650;DE;Germany;Nuremberg;2270;1235;4;1;0;0;0
157.180.118.86;157.180.118.86;80;698;180;658225;FI;Finland;Helsinki;173;133;4;1;0;0;0
176.126.164.213;176.126.164.213;80;698;540;1527747;KG;Kyrgyzstan;;139;114;4;1;0;0;0
46.62.254.141;46.62.254.141;80;698;180;2921044;DE;Germany;;131;185;4;1;0;0;0
172.67.179.189;172.67.179.189;80;824;180;6252001;US;United States;;11891;840;1;1;0;0;0
141.101.120.200;141.101.120.200;80;824;140;6255149;;;;10124;749;1;1;0;0;0
141.101.114.149;141.101.114.149;80;824;140;0;;;;133;76;1;1;0;0;0
72.49.49.11;72.49.49.11;31034;828;5100;4508722;US;United States;Cincinnati;65535;11329;4;0;0;1;0
66.42.224.229;66.42.224.229;41679;830;5100;4508722;US;United States;Cincinnati;65535;10533;4;0;0;1;0
68.71.245.206;68.71.245.206;4145;830;1180;6252001;US;United States;;8212;1724;4;0;0;0;1
69.61.200.104;69.61.200.104;36181;832;3600;4508722;US;United States;Cincinnati;65535;10576;4;0;0;1;0
203.25.208.163;203.25.208.163;1111;839;3280;1814991;CN;China;;739;421;4;0;0;0;1
192.111.137.35;192.111.137.35;4145;840;900;6252001;US;United States;;52492;35082;4;0;0;1;0
68.71.254.6;68.71.254.6;4145;840;1160;5950267;;;;34341;12215;4;0;0;0;1
72.37.216.68;72.37.216.68;4145;866;1020;6252001;US;United States;;30775;11689;4;0;0;1;0
47.252.29.28;47.252.29.28;11222;906;1720;6254928;US;United States;;9041;14179;4;1;0;0;0
65.1.148.157;65.1.148.157;80;909;1020;1275339;IN;India;Mumbai;2778;73;3;1;0;0;0
172.67.75.193;172.67.75.193;80;911;160;6252001;US;United States;;11926;775;1;1;0;0;0
141.101.122.243;141.101.122.243;80;911;120;6255149;;;;10083;742;1;1;0;0;0
188.114.96.102;188.114.96.102;80;911;140;2759794;NL;Netherlands;Amsterdam;9926;818;1;1;0;0;0
188.114.99.201;188.114.99.201;80;911;80;0;;;;3006;770;1;1;0;0;0
185.146.173.46;185.146.173.46;80;911;160;2661886;SE;Sweden;;134;103;1;1;0;0;0
108.162.193.24;108.162.193.24;80;911;160;0;;;;101;78;1;1;0;0;0
125.228.143.207;125.228.143.207;4145;918;2680;12908892;TW;Taiwan;New Taipei City;202;121;4;0;0;1;0
36.138.53.26;36.138.53.26;10019;919;1640;1814991;CN;China;;2745;334;4;1;0;0;0
172.65.90.1;172.65.90.1;80;920;1040;0;;;;4149;106;1;1;0;0;0
47.56.110.204;47.56.110.204;8989;921;820;8223932;HK;Hong Kong;Central;20581;9324;4;1;0;0;0
43.200.30.144;43.200.30.144;80;921;1000;1843564;KR;Korea;Incheon;163;64;4;1;0;0;0
172.67.254.149;172.67.254.149;80;922;140;6252001;US;United States;;16670;882;1;1;0;0;0
172.67.70.3;172.67.70.3;80;922;160;6252001;US;United States;;16203;794;1;1;0;0;0
172.67.180.27;172.67.180.27;80;922;160;6252001;US;United States;;15152;877;1;1;0;0;0
172.67.192.62;172.67.192.62;80;922;160;6252001;US;United States;;11630;829;1;1;0;0;0
141.101.123.113;141.101.123.113;80;922;160;6255149;;;;10108;780;1;1;0;0;0
172.67.184.174;172.67.184.174;80;922;140;6252001;US;United States;;9087;819;1;1;0;0;0
172.66.40.93;172.66.40.93;80;922;160;0;;;;2591;735;1;1;0;0;0
23.227.60.141;23.227.60.141;80;922;120;6251999;CA;Canada;;127;106;1;1;0;0;0
51.8.61.60;51.8.61.60;80;922;540;4792307;US;United States;Washington;305;72;4;1;0;0;0
172.67.180.11;172.67.180.11;80;923;80;6252001;US;United States;;15184;883;1;1;0;0;0
31.43.179.80;31.43.179.80;80;923;40;1522867;KZ;Kazakstan;;11464;890;1;1;0;0;0
172.67.187.242;172.67.187.242;80;923;140;6252001;US;United States;;11904;822;1;1;0;0;0
141.101.122.173;141.101.122.173;80;923;140;6255149;;;;10158;739;1;1;0;0;0
66.235.200.114;66.235.200.114;80;923;120;6252001;US;United States;;8993;761;1;1;0;0;0
172.67.70.65;172.67.70.65;80;923;80;6252001;US;United States;;9033;750;1;1;0;0;0
108.162.193.229;108.162.193.229;80;923;120;0;;;;91;67;1;1;0;0;0
154.31.115.210;154.31.115.210;80;986;3320;1850147;JP;Japan;Tokyo;305;72;4;1;0;0;0
185.238.228.175;185.238.228.175;80;997;4480;2510769;ES;Spain;;11353;925;1;1;0;0;0
172.67.232.109;172.67.232.109;80;997;3940;0;;;;1681;742;1;1;0;0;0
172.67.209.224;172.67.209.224;80;997;4620;0;;;;343;317;1;1;0;0;0
172.67.241.49;172.67.241.49;80;998;3900;6252001;US;United States;;10882;819;1;1;0;0;0
172.64.149.15;172.64.149.15;80;998;3900;6252001;US;United States;;9347;777;1;1;0;0;0
172.67.218.38;172.67.218.38;80;998;3240;6252001;US;United States;;8058;794;1;1;0;0;0
108.162.193.166;108.162.193.166;80;998;3920;0;;;;130;97;1;1;0;0;0
172.64.80.55;172.64.80.55;80;999;140;6252001;US;United States;;11013;802;1;1;0;0;0
172.67.182.114;172.67.182.114;80;1034;120;6252001;US;United States;;21647;927;1;1;0;0;0
172.67.181.215;172.67.181.215;80;1034;120;6252001;US;United States;;17678;863;1;1;0;0;0
23.227.38.184;23.227.38.184;80;1034;120;6251999;CA;Canada;;13932;874;1;1;0;0;0
172.64.89.52;172.64.89.52;80;1034;160;6252001;US;United States;;10691;782;1;1;0;0;0
108.162.193.215;108.162.193.215;80;1034;100;0;;;;175;122;1;1;0;0;0
172.67.254.157;172.67.254.157;80;1035;140;6252001;US;United States;;16717;858;1;1;0;0;0
45.12.30.69;45.12.30.69;80;1035;20;798549;RO;Romania;;13690;971;1;1;0;0;0
190.93.245.33;190.93.245.33;80;1035;120;5392171;US;United States;San Jose;10264;784;1;1;0;0;0
141.101.120.172;141.101.120.172;80;1035;100;6255149;;;;10113;762;1;1;0;0;0
66.235.200.110;66.235.200.110;80;1035;120;6252001;US;United States;;10005;751;1;1;0;0;0
